Source,Target,Weight
Lucases,Mr. Jones,0.0
Lucases,Lady Catherine,0.0
Miss Lucas,Mr. Darcy,0.009990917347865577
Miss Lucas,Mr. Bingley,0.012441679626749611
Miss Lucas,Elizabeth,0.005885815185403178
Miss Lucas,Miss Bingley,0.010810810810810811
Miss Lucas,Lydia,0.00477326968973747
Miss Lucas,Catherine,0.006811989100817439
Miss Lucas,Mary,0.006263048016701462
Miss Lucas,Georgiana,0.0
Miss Lucas,Collins,0.01221001221001221
Miss Lucas,Charlotte,0.008547008547008548
Miss Lucas,Mr. Wickham,0.0
Miss Lucas,Miss de Bourgh,0.0
Miss Lucas,Mr. Bennet,0.011834319526627219
Miss Lucas,Mrs. Bennet,0.01488095238095238
Miss Lucas,Jane,0.011382113821138212
Miss Lucas,Louisa,0.0
Miss Lucas,Mr. Hurst,0.0
Miss Lucas,Lucases,0.058823529411764705
Miss Lucas,Miss Lucas,0.0
Miss Lucas,Sir William,0.0
Miss Lucas,Mrs. Gardiner,0.0
Miss Lucas,Mr. Gardiner,0.0
Miss Lucas,Mr. Phillips,0.0
Miss Lucas,Mrs. Phillips,0.0
Miss Lucas,Fitzwilliam,0.0
Miss Lucas,Colonel Forster,0.0
Miss Lucas,Mrs. Forster,0.0
Miss Lucas,Mr. Jones,0.0
Miss Lucas,Lady Catherine,0.005141388174807198
Sir William,Mr. Darcy,0.01634877384196185
Sir William,Mr. Bingley,0.01866251944012442
Sir William,Elizabeth,0.011771630370806356
Sir William,Miss Bingley,0.005405405405405406
Sir William,Lydia,0.002386634844868735
Sir William,Catherine,0.01226158038147139
Sir William,Mary,0.0020876826722338203
Sir William,Georgiana,0.0
Sir William,Collins,0.018315018315018316
Sir William,Charlotte,0.01051939513477975
Sir William,Mr. Wickham,0.006329113924050633
Sir William,Miss de Bourgh,0.05357142857142857
Sir William,Mr. Bennet,0.01775147928994083
Sir William,Mrs. Bennet,0.008928571428571428
Sir William,Jane,0.004878048780487805
Sir William,Louisa,0.0
Sir William,Mr. Hurst,0.0
Sir William,Lucases,0.0
Sir William,Miss Lucas,0.0
Sir William,Sir William,0.0
Sir William,Mrs. Gardiner,0.0
Sir William,Mr. Gardiner,0.0
Sir William,Mr. Phillips,0.0
Sir William,Mrs. Phillips,0.0
Sir William,Fitzwilliam,0.0
Sir William,Colonel Forster,0.02040816326530612
Sir William,Mrs. Forster,0.0
Sir William,Mr. Jones,0.0
Sir William,Lady Catherine,0.017994858611825194
Mrs. Gardiner,Mr. Darcy,0.010899182561307902
Mrs. Gardiner,Mr. Bingley,0.006220839813374806
Mrs. Gardiner,Elizabeth,0.014125956444967627
Mrs. Gardiner,Miss Bingley,0.016216216216216217
Mrs. Gardiner,Lydia,0.00477326968973747
Mrs. Gardiner,Catherine,0.0027247956403269754
Mrs. Gardiner,Mary,0.0041753653444676405
Mrs. Gardiner,Georgiana,0.022727272727272728
Mrs. Gardiner,Collins,0.001221001221001221
Mrs. Gardiner,Charlotte,0.013806706114398421
Mrs. Gardiner,Mr. Wickham,0.012658227848101266
Mrs. Gardiner,Miss de Bourgh,0.0
Mrs. Gardiner,Mr. Bennet,0.005917159763313609
Mrs. Gardiner,Mrs. Bennet,0.011904761904761904
Mrs. Gardiner,Jane,0.011382113821138212
Mrs. Gardiner,Louisa,0.0
Mrs. Gardiner,Mr. Hurst,0.0
Mrs. Gardiner,Lucases,0.0196078431372549
Mrs. Gardiner,Miss Lucas,0.0
Mrs. Gardiner,Sir William,0.0
Mrs. Gardiner,Mrs. Gardiner,0.0
Mrs. Gardiner,Mr. Gardiner,0.06756756756756757
Mrs. Gardiner,Mr. Phillips,0.0
Mrs. Gardiner,Mrs. Phillips,0.018867924528301886
Mrs. Gardiner,Fitzwilliam,0.012345679012345678
Mrs. Gardiner,Colonel Forster,0.02040816326530612
Mrs. Gardiner,Mrs. Forster,0.0
Mrs. Gardiner,Mr. Jones,0.0
Mrs. Gardiner,Lady Catherine,0.0
Mr. Gardiner,Mr. Darcy,0.006357856494096276
Mr. Gardiner,Mr. Bingley,0.0015552099533437014
Mr. Gardiner,Elizabeth,0.00824014125956445
Mr. Gardiner,Miss Bingley,0.005405405405405406
Mr. Gardiner,Lydia,0.016706443914081145
Mr. Gardiner,Catherine,0.0
Mr. Gardiner,Mary,0.014613778705636743
